Run,BatchSize,LearningRate,Epochs,TrainAccuracy,TrainLoss,TrainHistory,ValAccuracy,ValLoss,ValHistory,GPUCount,GPUNumber,PreTrain,TrainTime,SavePathInput,SavePathOutput
0,32,0.0001,50,98.89167355384427,0.04604835575697579,"{'loss': [3.4871723436841777, 3.4223274464700735, 3.367297342711804, 3.31495223793329, 3.247791893341962, 3.169818786546296, 3.070872464834475, 2.9331945148168828, 2.7546430933709236, 2.5614969580781226, 2.3035258723240273, 1.98165896172617, 1.5387870215902142, 1.0646295150121052, 0.6396710932254791, 0.34358005979481865, 0.21187045169519444, 0.14284682100748314, 0.14789120814963883, 0.1300598079594327, 0.12776108246807957, 0.2592995505926071, 0.3076431668564385, 0.20922543502905788, 0.11294099906934242, 0.06734263946247451, 0.05133491180901069, 0.06310223338796812, 0.17972732162212623, 0.3116343674998657, 0.1686855557831187, 0.06453589093780109, 0.06085790666368078, 0.035176026250016604, 0.02545103682684438, 0.12341274922969295, 0.3225410676835214, 0.1590994937381908, 0.0701391039982292, 0.052709559208768256, 0.04793311297875263, 0.04014430000245863, 0.028963560331156296, 0.05083337001886, 0.21382770498885828, 0.18114657744619192, 0.10589457095655448, 0.04152849748977186, 0.023344767735084045, 0.04604835575697579], 'accuracy': [9.07011856067915, 10.818835377281367, 11.973692556214623, 11.952677293372991, 13.674500949857668, 14.791029358690121, 17.15433335203673, 20.877762568119277, 24.066404785165563, 28.89638483697211, 35.56363535988224, 45.912258810294844, 57.932198715272534, 71.99457436877661, 82.02469644914815, 92.56659650137989, 95.68732247062304, 97.28143970879452, 96.8381924685825, 97.25904403355963, 97.96406723565953, 94.97051107946817, 90.9642283367892, 94.29137150729744, 96.29439141904052, 98.24381581190197, 98.94321270777642, 98.76536264793874, 96.18024317696913, 91.22133609991599, 94.15562561291271, 98.40854930401343, 98.21776770713097, 98.84289347267664, 99.71904956517746, 97.88517558753351, 90.92535548120978, 94.61004845468325, 97.70127838758047, 98.54045479161266, 98.9082788377991, 98.92382357687461, 99.20391241194949, 98.95045229382399, 94.45840373820928, 94.25172249296553, 95.94534474022551, 98.51263398436743, 99.57804944765591, 98.89167355384427]}",18.83036084612194,5.840313221278944,"{'loss': [3.490916973666141, 3.4086132426010933, 3.4832009547635128, 3.3743955587085925, 3.329560530813117, 3.3593042837946037, 3.217165570510061, 3.2720854000041357, 3.2129772180005123, 3.2708789988567957, 3.2531221948171916, 3.9324375641973397, 3.6688923929866992, 4.4231468846923425, 4.4060009404232625, 4.380723181523774, 4.440108750995837, 4.517596872229325, 5.26237406228718, 4.856907000667171, 5.044015457755641, 5.293111547043449, 5.498727798461914, 5.361624416552092, 5.494522841353166, 4.986928302990763, 5.137811613710303, 5.627794504165649, 6.67283917100806, 5.724496119900754, 5.469754488844621, 5.607689816700785, 5.129251985173476, 5.119634785150227, 5.8907270807968946, 6.239601994815626, 6.216878332589802, 5.581977219958055, 5.706869319865578, 5.73155170992801, 5.704463532096462, 6.423594255196421, 5.884112445931685, 6.982956073786083, 6.537849821542439, 6.305744742092333, 5.957382108035841, 5.614386295017443, 5.891274665531359, 5.840313221278944], 'accuracy': [10.991289921194525, 10.700953961012027, 11.44753214433845, 12.360016590626296, 12.44296972210701, 13.645790128577353, 15.055993363749481, 14.143508917461634, 15.470759021153048, 14.765657403566985, 16.175860638739113, 14.226462048942347, 16.383243467440895, 12.69182911654915, 15.138946495230195, 16.756532559104105, 15.097469929489838, 16.46619659892161, 15.263376192451265, 16.798009124844462, 15.553712152633762, 15.263376192451265, 14.558274574865202, 17.46163417669017, 16.922438822065534, 18.498548320199088, 18.498548320199088, 16.341766901700538, 12.484446287847366, 15.719618415595189, 18.042306097055164, 16.632102861883038, 17.627540439651597, 18.540024885939445, 16.880962256325176, 15.844048112816258, 15.055993363749481, 16.880962256325176, 17.3372044794691, 18.70593114890087, 17.95935296557445, 16.715055993363748, 15.595188718374118, 17.21277478224803, 12.899211945250933, 17.046868519286605, 18.45707175445873, 19.784321858150147, 17.627540439651597, 18.83036084612194]}",1,1,False,6513.744139671326,,../SynchronizationProject/SaveData/Weights/0.pth
1,32,0.0001,50,99.95435506126867,0.0067485103369964395,"{'loss': [3.5152197248795454, 3.4344836543588078, 3.400504468469059, 3.3631110443788415, 3.337349498973173, 3.3002704283770394, 3.24217929279103, 3.1662279633914725, 3.0981647210962633, 2.9784118371851305, 2.8697595456067253, 2.719082902459537, 2.582608138813692, 2.282826176811667, 2.0816696882247925, 1.701192014357623, 1.3086542641415315, 0.9275140418725856, 0.5843027265632854, 0.36876420378685, 0.2396874091204475, 0.1283790793050738, 0.06162968760027605, 0.03998194888015004, 0.03227731764097424, 0.023490839971996406, 0.021289503851028926, 0.02874299707439016, 0.017301500739310593, 0.014286385309498975, 0.018018851829144884, 0.01617723655722597, 0.009242794150486589, 0.007188716900589712, 0.00698937173549305, 0.006457358157700476, 0.00879412115935017, 0.048397751735961614, 0.7226932510295335, 1.8003608254825367, 0.6071867748218425, 0.17486278199974228, 0.059401969896519885, 0.025636182292638456, 0.013984111645806799, 0.011699581768035013, 0.007651070846409044, 0.005822650250047445, 0.005942146733457989, 0.0067485103369964395], 'accuracy': [8.74842410223494, 10.91557671171539, 11.484241477729313, 11.772623870227225, 12.331551453922568, 13.445225724971337, 14.983264943674138, 15.834347709441863, 18.58916583693271, 20.201286606757645, 23.57426498829209, 28.24356107025879, 30.478901380800462, 38.74112299099534, 45.02490962024002, 54.38107176816997, 65.48053656944248, 76.89345111689356, 86.55493833446565, 93.84121075617517, 95.46920861480154, 98.6512580013887, 99.42505195298035, 99.83325675262986, 99.80293316056229, 99.90372645973792, 99.92800379629871, 99.78297204744119, 99.91483771078259, 99.99956651783779, 99.81839973902093, 99.78489195459402, 100.0, 100.0, 100.0, 100.0, 99.98916214583237, 99.62581531200216, 91.03257574482188, 49.72385751489391, 79.9376965622039, 95.91318012845548, 99.6240099010944, 99.85777365237668, 99.97023336577521, 99.99342490865011, 100.0, 99.98788603331535, 99.99238188580718, 99.95435506126867]}",12.69182911654915,5.167352770504198,"{'loss': [3.5044365682099996, 3.469599723815918, 3.6474311351776123, 3.470567351893375, 3.4534376734181453, 3.5056957947580436, 3.559060215950012, 3.517690862479963, 3.5072309280696667, 3.534715539530704, 3.559879259059304, 3.5559500675452385, 3.745761033735777, 4.053292581909581, 4.645435621863918, 4.860491627141049, 5.119243214004918, 4.645262674281471, 4.9597166776657104, 5.191250609724145, 4.992174092092012, 4.682299915112947, 4.704916652880217, 4.755726773487894, 4.844793413814745, 4.765084279210944, 4.665533115989284, 4.7052832716389705, 4.719302961700841, 4.7346376243390536, 4.792585947011647, 4.826189878739808, 4.739070415496826, 4.74673582064478, 4.816855587457356, 4.913487296355398, 5.231604739239342, 6.065163900977687, 7.998130403066936, 5.566258072853088, 5.403698331431339, 5.277299862158926, 5.202269823927629, 5.067516370823509, 5.00483542994449, 5.026223929304826, 4.955874446191285, 5.027938174573999, 5.111363043910579, 5.167352770504198], 'accuracy': [11.115719618415595, 10.908336789713811, 11.903774367482372, 10.244711737868105, 11.032766486934882, 11.364579012857735, 10.991289921194525, 10.742430526752385, 10.742430526752385, 12.31854002488594, 11.82082123600166, 11.07424305267524, 12.19411032766487, 11.44753214433845, 10.120282040647034, 8.54417254251348, 9.41518042306097, 9.746992948983824, 10.783907092492742, 10.244711737868105, 10.618000829531315, 10.700953961012027, 10.659477395271672, 12.401493156366653, 10.16175860638739, 10.908336789713811, 11.44753214433845, 10.742430526752385, 11.240149315636666, 10.991289921194525, 10.783907092492742, 10.783907092492742, 10.16175860638739, 10.742430526752385, 11.115719618415595, 10.286188303608462, 11.530485275819162, 6.6362505184570715, 9.16632102861883, 7.258399004562422, 8.41974284529241, 9.456656988801328, 11.82082123600166, 11.323102447117378, 12.44296972210701, 11.903774367482372, 12.028204064703443, 11.945250933222729, 11.986727498963086, 12.69182911654915]}",3,1,False,2789.132075548172,,../SynchronizationProject/SaveData/Weights/1T0.pth
1,32,0.0001,50,99.98963702773193,0.011231418082709698,"{'loss': [3.5432352767271156, 3.4623602502486284, 3.423957920074463, 3.3732975735383874, 3.3162288441377528, 3.2642397319569305, 3.22732995818643, 3.153316088283763, 3.070085693808163, 2.978880854213939, 2.826953472810633, 2.6629554075353288, 2.464956052163068, 2.299080955280977, 2.078697616913739, 1.6563931072459501, 1.237967477826511, 0.7673814787584192, 0.49116656517281254, 0.3116992424516117, 0.16364660964292638, 0.11437533392625697, 0.07767463964136208, 0.0422097499756252, 0.03680044941823272, 0.038762359047199, 0.02670541069305995, 0.01559499473146656, 0.016117606273687936, 0.009470477954977576, 0.015202841968001687, 0.010559720450135715, 0.009268135558265974, 0.008020577137358487, 0.007240711132009678, 0.005632895594188834, 0.005123561354326632, 0.00461521565243054, 0.006328485527431921, 0.011120334412793026, 0.008537118139621967, 0.022529072624028607, 1.3913459732909412, 2.0479263193467085, 0.7764624465914334, 0.2989990837433759, 0.11276992850882166, 0.0433603368809118, 0.023312066024278894, 0.011231418082709698], 'accuracy': [8.899645781909335, 12.613967685683164, 11.179833454822464, 11.880529502684704, 14.144096644609855, 14.054158540539474, 15.267031731830926, 16.65013165688905, 20.501255744649683, 19.982983395102778, 24.245549348654475, 28.006786422358676, 33.70961356381796, 39.71786847053925, 44.06928877937076, 55.33929305681044, 69.18073918799159, 81.5723489965521, 89.57607950569485, 93.99831070694084, 97.8621129531363, 98.97071198712192, 99.18765154700648, 99.68481558374262, 99.90273716789586, 99.59091091280277, 99.8744455712709, 99.99638738194412, 99.94566087896123, 100.0, 99.85150138877098, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 99.98728333321891, 99.8826312347035, 99.99320983127592, 99.9598049725398, 86.07539375639891, 36.96229382563599, 77.37024098584946, 92.22749778888692, 97.19610616267309, 99.41162573950295, 99.77756119417121, 99.98963702773193]}",11.489008710078805,4.928459267867239,"{'loss': [3.492495696795614, 3.476980432083732, 3.4987936741427372, 3.4685871977555123, 3.516128022419779, 3.416718580220875, 3.4866577982902527, 3.4727314145941484, 3.4986919729333175, 3.5149825529048315, 3.5661059680737948, 3.6454062838303414, 4.24003907881285, 4.309099115823445, 4.585248815385919, 4.399323027384908, 4.389352566317508, 4.516120069905331, 4.575159016408418, 4.716571265145352, 4.744814198268087, 5.1321266575863485, 4.631276993375075, 4.8304172911142045, 4.783553945390802, 4.772158164727061, 4.685628796878614, 4.688915525612078, 4.6894224254708545, 4.683069257359755, 4.891877820617275, 4.711303538397739, 4.668372863217404, 6.01167284814935, 4.722922321997191, 4.6785830102468795, 4.715654947255787, 4.842756403119941, 4.714472296990846, 4.940667324944546, 5.264796802872105, 6.20214401420794, 6.7768181185973315, 5.362185412331631, 5.869447519904689, 5.312730001775842, 5.280887101825915, 4.96104391625053, 4.98179650934119, 4.928459267867239], 'accuracy': [10.949813355454168, 9.91289921194525, 10.203235172127748, 11.82082123600166, 12.19411032766487, 10.700953961012027, 9.16632102861883, 10.949813355454168, 10.783907092492742, 11.862297801742017, 11.82082123600166, 11.737868104520945, 8.004977187888842, 9.083367897138118, 9.871422646204895, 9.456656988801328, 9.41518042306097, 10.825383658233099, 11.115719618415595, 9.373703857320614, 9.290750725839901, 10.203235172127748, 10.452094566569889, 11.240149315636666, 11.198672749896309, 10.493571132310244, 10.991289921194525, 11.323102447117378, 10.825383658233099, 11.406055578598092, 10.120282040647034, 12.152633761924513, 11.613438407299876, 8.502695976773124, 11.157196184155952, 11.44753214433845, 12.235586893405227, 11.696391538780588, 12.360016590626296, 11.198672749896309, 10.493571132310244, 7.797594359187059, 7.175445873081709, 7.839070924927416, 7.507258399004562, 11.032766486934882, 9.41518042306097, 11.945250933222729, 11.530485275819162, 11.489008710078805]}",3,2,False,2805.5885486602783,,../SynchronizationProject/SaveData/Weights/1T1.pth
1,32,0.0001,50,99.99075983925184,0.004735328476903412,"{'loss': [3.547464345483219, 3.4641331953160903, 3.411295613120584, 3.3779876512639664, 3.3569397870232076, 3.317990634020637, 3.24264700272504, 3.2059361317578485, 3.12674659280216, 3.043313506070305, 2.9686226816738355, 2.8227721186245187, 2.6393278710982377, 2.4828420162200926, 2.2619233692393585, 1.9416077585781322, 1.5563660621643067, 1.2264008858624627, 0.8244282438474543, 0.5176363687304889, 0.28788007190998866, 0.17183382169288747, 0.10015515303787063, 0.058269015480490294, 0.03877403120345929, 0.028384719964335947, 0.01855954795747119, 0.013963662706972921, 0.015481921307304327, 0.01667231567313566, 0.016060426387497606, 0.012051407069734791, 0.008522289635284858, 0.008982783810728614, 0.02868775499108083, 0.01909473677549292, 0.016917436794542214, 0.07489896748105393, 1.000046584886663, 1.5594654055202708, 0.4892883656656041, 0.13614676531185121, 0.0405949977281339, 0.017190985628129804, 0.013118558094891555, 0.009278388461098075, 0.0077105762382202285, 0.009153287368826568, 0.00535020755521734, 0.004735328476903412], 'accuracy': [9.440237378658106, 9.99789447634546, 12.300162678646602, 12.455134340847332, 11.962472185209016, 14.703912078741899, 14.343139227671154, 15.950044365262553, 16.723647032958876, 20.298050704526556, 20.68695198648689, 24.438647209886632, 30.295262338367696, 31.660248095781427, 37.24613884212788, 48.81470748346145, 60.09015934550288, 69.49509007236291, 78.03221008037475, 88.23583094160618, 95.51668859134693, 98.60312190084804, 99.11223138816597, 99.73680691783875, 99.9540514254103, 99.9878861929773, 100.0, 100.0, 99.8106059259859, 99.85420660575983, 99.99393568922709, 100.0, 100.0, 100.0, 99.53747216624292, 99.96870587463977, 99.8141399367854, 99.55144637740452, 85.26975677849904, 53.18634615739236, 83.94371231246015, 97.02292079986415, 99.5474532804528, 99.86887198486697, 99.89806794343329, 99.9878861929773, 99.9063558762694, 99.93368915655908, 100.0, 99.99075983925184]}",11.198672749896309,5.0373504099092985,"{'loss': [3.549210316256473, 3.4637773413407174, 3.50608533934543, 3.5244874013097665, 3.453157264935343, 3.4263879750904285, 3.4756224092684294, 3.4158070965817102, 3.3804562217310856, 3.5810224351130033, 3.486855155543277, 3.589109790952582, 3.7985321628419975, 4.2330846817869885, 4.601479872276909, 4.172968531909742, 4.486209216870759, 5.348834909890828, 4.77713973584928, 4.9781851517526725, 4.778422703868465, 4.772772396865644, 4.56079480836266, 4.580740533376995, 4.499613815232327, 4.563084621178477, 4.587651271569102, 4.618368478197801, 4.542658765065043, 4.959504268671337, 4.626780842479906, 4.651709503249118, 4.696248258415022, 4.735736414005882, 5.418530119092841, 4.888129836634586, 5.347019035565226, 7.115270395027964, 6.90567223649276, 5.6476078096189, 5.644658596892106, 5.069827267998143, 4.92541009501407, 4.935903787612915, 4.9426860589730115, 5.020979247595134, 4.980732484867699, 5.0717859205446745, 5.060348335065339, 5.0373504099092985], 'accuracy': [7.714641227706346, 10.866860223973456, 11.530485275819162, 11.323102447117378, 9.954375777685607, 11.82082123600166, 9.456656988801328, 12.899211945250933, 10.576524263790958, 11.737868104520945, 11.945250933222729, 12.31854002488594, 12.608875985068437, 9.954375777685607, 10.618000829531315, 9.581086686022397, 11.903774367482372, 10.825383658233099, 10.493571132310244, 11.696391538780588, 10.659477395271672, 11.157196184155952, 11.489008710078805, 10.535047698050601, 12.401493156366653, 11.945250933222729, 11.115719618415595, 11.364579012857735, 11.945250933222729, 9.664039817503111, 12.028204064703443, 10.618000829531315, 11.157196184155952, 11.654914973040233, 10.742430526752385, 12.484446287847366, 9.373703857320614, 7.092492741600996, 9.746992948983824, 7.880547490667773, 12.235586893405227, 11.281625881377021, 11.737868104520945, 11.281625881377021, 11.44753214433845, 11.07424305267524, 11.489008710078805, 11.530485275819162, 11.945250933222729, 11.198672749896309]}",3,3,False,2776.819473028183,,../SynchronizationProject/SaveData/Weights/1T2.pth
2,32,0.0001,50,99.99135580984125,0.025019431641043793,"{'loss': [3.5846809398296267, 3.42887252985045, 3.3717702488566554, 3.3338454934053643, 3.3073657002559926, 3.267004739406497, 3.154907237651736, 3.097363222477048, 3.015801324400791, 2.971860952155535, 2.7900081235308978, 2.68878875222317, 2.4911125926084297, 2.2835138065870417, 2.1265050865883053, 2.01297511333643, 1.5685750939125238, 1.2764472351517788, 0.9942528771799665, 0.7286220303801603, 0.5143710908501647, 0.3358107240394104, 0.22567107268544132, 0.15505001737281335, 0.102997200433598, 0.07604630291461945, 0.05079415501203648, 0.05124854175157325, 0.07073088700688163, 0.05574983425525039, 0.04650622454666814, 0.03263338105103304, 0.02144665599172545, 0.019859433304085287, 0.037832197115951496, 0.02593488797415481, 0.017674673294518575, 0.024121045362377583, 0.019262866701844128, 0.011819952075521266, 0.012232114122314163, 0.010695515362935703, 0.019670004312078968, 0.028009527536152407, 0.010584978527541077, 0.007899318816313563, 0.008177813020708082, 0.007380211265584411, 0.010325036103685582, 0.025019431641043793], 'accuracy': [7.305696217672974, 12.36633883426702, 14.606607953562582, 12.625844773587346, 13.65207173988658, 12.733004903512043, 17.57009709846532, 18.93040612392281, 20.785846947991875, 20.71944590688349, 25.494510844453, 26.690581358261667, 33.495500613850595, 40.41884521300678, 44.341074207809214, 44.844511598561695, 57.01284700169304, 66.85650507598149, 74.63714876687445, 83.69960767113156, 91.67909780723616, 93.55931804941743, 96.96699409390568, 98.8103603140427, 99.26010438796125, 99.81088024404494, 100.0, 99.90593921385825, 99.70151779527092, 99.83818864065402, 99.79862485237788, 99.99296648275174, 99.90936674723386, 99.9982862333122, 99.92687977175929, 100.0, 100.0, 99.80892323656788, 99.93925202986541, 99.99110303612086, 99.93041284478014, 99.97879149412529, 99.65344372613541, 99.65823601843525, 100.0, 100.0, 100.0, 100.0, 99.93036608524233, 99.99135580984125]}",8.917461634176691,5.1327970373003104,"{'loss': [3.548779399771439, 3.598160019046382, 3.6274460491381193, 3.665131710077587, 3.5286140128185877, 3.558416978309029, 3.5353470915242244, 3.688218377138439, 3.7789457659972343, 3.6864026314333866, 3.9096110306288065, 3.9320508523991236, 4.211241703284414, 5.070088926114534, 6.124828282155488, 4.94179977555024, 4.723735297981062, 5.317641167264235, 4.927236086443851, 5.324394313912642, 5.034007508503763, 4.939908197051601, 5.145333421857734, 4.896910849370454, 4.860277611958353, 4.880613694065495, 4.899793370773918, 4.801565954559727, 5.02068870632272, 5.24091477143137, 5.082595571091301, 5.092333009368495, 4.821406452279342, 5.181320767653616, 5.0373853946986955, 5.069172611362056, 5.00777362522326, 4.97994884064323, 5.037314025979293, 4.994761190916362, 4.960065716191342, 5.327148839047081, 5.160912168653388, 5.244810995302703, 5.092809448116704, 5.106720842813191, 5.14541779066387, 5.3975827192005355, 5.166818694064491, 5.1327970373003104], 'accuracy': [11.07424305267524, 7.590211530485276, 8.585649108253836, 8.751555371215263, 10.037328909166321, 11.696391538780588, 10.659477395271672, 10.452094566569889, 10.866860223973456, 9.456656988801328, 8.875985068436334, 8.336789713811696, 9.456656988801328, 6.802156781418499, 9.124844462878473, 8.336789713811696, 9.622563251762754, 8.253836582330983, 7.6731646619659895, 7.424305267523849, 7.548734964744919, 7.963500622148486, 7.424305267523849, 7.922024056408129, 7.714641227706346, 7.216922438822065, 6.926586478639568, 9.290750725839901, 8.79303193695562, 7.258399004562422, 7.756117793446703, 7.6731646619659895, 8.66860223973455, 6.428867689755288, 8.875985068436334, 8.29531314807134, 7.880547490667773, 8.958938199917046, 8.958938199917046, 8.29531314807134, 9.04189133139776, 7.548734964744919, 9.290750725839901, 7.797594359187059, 7.922024056408129, 9.498133554541685, 8.502695976773124, 6.594773952716715, 10.037328909166321, 8.917461634176691]}",6,1,False,1857.3197810649872,,../SynchronizationProject/SaveData/Weights/2T0.pth
2,32,0.0001,50,99.9965724666244,0.02323587603737102,"{'loss': [3.5873300252958784, 3.441025046415107, 3.4294190462245497, 3.359936292781386, 3.342238703439402, 3.2737330115118692, 3.2069810213044634, 3.16063742859419, 3.0678177157113717, 2.9635794994442963, 2.8230299838753634, 2.652210612629735, 2.591464868811674, 2.447236704271893, 2.1517651607823924, 1.7242287092430646, 1.6460988466129747, 1.2485814718312995, 0.9440905160682146, 0.7156518884869509, 0.4773546152336653, 0.3241313893434613, 0.23487769205902898, 0.1561448539412299, 0.11887743272060572, 0.10121886024987975, 0.058595911837940995, 0.04753196031548256, 0.05395766183040863, 0.03099628622362087, 0.024195913658585658, 0.02290678965360966, 0.015961677897288355, 0.02371155260520619, 0.03716433133800016, 0.07444638618116461, 0.104368633309076, 0.09126120714773965, 0.04056618347504111, 0.029892840563471235, 0.02449190798540448, 0.01806352200896241, 0.015256704432283377, 0.033267692662775517, 0.019755627515964037, 0.015738987694169548, 0.014152268592138277, 0.038346897512890915, 0.02395427779316209, 0.02323587603737102], 'accuracy': [6.877571090309212, 9.236172624522354, 9.343474747025434, 10.49523349601348, 13.20250797298994, 14.869582749804046, 14.592268446927008, 15.795673805523924, 17.25896909619703, 20.00787733967848, 26.793959270316314, 31.386944395460137, 32.41633971756586, 35.68634716171746, 40.369151402675854, 56.15689181762455, 59.98490266561686, 69.99009246382992, 77.58899464419675, 85.35798697858976, 89.93685587763335, 95.41288873904838, 96.73980401537332, 97.97173697845123, 99.36845666919699, 99.01778038175816, 99.92499307826716, 99.79114057660631, 99.86650795033039, 100.0, 100.0, 99.90936674723386, 100.0, 99.92156554489156, 99.74013734704111, 99.0890602401548, 98.65403739155292, 98.886933643324, 99.51191828053798, 99.96151233497608, 99.93381019523024, 100.0, 99.9982862333122, 99.68969779184141, 99.87983501249046, 100.0, 99.9982862333122, 99.37189894050213, 99.53830601586465, 99.9965724666244]}",9.498133554541685,5.19293106857099,"{'loss': [3.5128325819969177, 3.52327824580042, 3.5213389428038346, 3.5989927900464913, 3.599817787346087, 3.606583717622255, 3.58198575910769, 3.556904767688952, 3.581256213941072, 4.061921562019148, 4.056326878698249, 4.786083873949553, 4.6652807342378715, 4.889722827233766, 4.8070364625830395, 5.362059379878797, 5.055825095427664, 4.799093415862636, 4.984931418770238, 5.672269018072831, 4.92793861815804, 4.818331480026245, 4.687346715676157, 4.848913813892164, 5.702978585895739, 4.956077625876979, 4.836537288992028, 4.819958024903348, 4.879096439010219, 4.755372809736352, 4.789981035809768, 4.732634481630828, 4.771869220231709, 4.921837602791033, 5.138047569676449, 5.193552886184893, 5.368657322306382, 5.427721688621922, 5.102989337946239, 5.38628549952256, 5.210460217375505, 5.020227112268147, 5.084053701476047, 5.682482650405483, 5.294313650382192, 5.098227344061199, 5.248846568559346, 5.853201207361724, 5.292229683775651, 5.19293106857099], 'accuracy': [11.115719618415595, 11.07424305267524, 8.502695976773124, 12.152633761924513, 9.498133554541685, 6.843633347158855, 9.290750725839901, 10.410618000829531, 8.751555371215263, 7.631688096225632, 5.889672335130651, 7.133969307341352, 8.585649108253836, 9.16632102861883, 9.581086686022397, 7.548734964744919, 8.378266279552053, 9.498133554541685, 7.922024056408129, 6.511820821236002, 8.585649108253836, 8.585649108253836, 7.590211530485276, 7.880547490667773, 6.470344255495645, 9.290750725839901, 9.829946080464538, 8.253836582330983, 8.087930319369557, 8.710078805474907, 7.756117793446703, 7.963500622148486, 8.129406885109914, 8.004977187888842, 6.968063044379925, 7.3413521360431355, 8.253836582330983, 8.461219411032767, 8.461219411032767, 9.207797594359187, 8.41974284529241, 8.875985068436334, 8.79303193695562, 8.958938199917046, 8.461219411032767, 7.922024056408129, 7.0095396101202825, 9.41518042306097, 8.0464537536292, 9.498133554541685]}",6,2,False,1863.9762165546417,,../SynchronizationProject/SaveData/Weights/2T1.pth
2,32,0.0001,50,99.76645784628822,0.029173371560741648,"{'loss': [3.5875701793404513, 3.415471071420714, 3.3981405746105104, 3.35966894792956, 3.352275332739187, 3.316582286080649, 3.2639298272687336, 3.2235489113386286, 3.141926460487898, 3.0390213977458864, 2.963322955508565, 2.8249115722123967, 2.7655439820400503, 2.6429463597231133, 2.447214675504108, 2.2026753536490506, 2.0782059126122054, 1.7788484845050545, 1.4353584162024564, 1.0790167201397032, 0.8376678235309069, 0.668846536514371, 0.4582111579041148, 0.34024889801823816, 0.26008954418953073, 0.2105477167250112, 0.14859857340884763, 0.10471228397516318, 0.10077537873456645, 0.09915957352969536, 0.1298373219838669, 0.08091007298681625, 0.04078072961419821, 0.04109811338834291, 0.04151498671447815, 0.04335621490987927, 0.030837145547360875, 0.028764376167727763, 0.04365183656688693, 0.05336826492837349, 0.11901089224184669, 0.0763232029627922, 0.05705269343804482, 0.03287314972298783, 0.03715003617541041, 0.047203955695379614, 0.02700631985397533, 0.02987548180444296, 0.04035990031132864, 0.029173371560741648], 'accuracy': [7.429340390367764, 11.799004950235103, 13.32408104825814, 12.38653603672079, 12.694084063944551, 15.187837938010473, 15.118865363915933, 16.51599871504473, 17.13378773987454, 18.57109154159317, 23.57714660127185, 29.123503700953563, 29.168980041378337, 31.010615513205472, 34.90730963790297, 42.892683566140526, 43.253321919051935, 53.584621664313765, 63.369709223542785, 73.56882478899873, 80.5958647930813, 85.45501018044669, 91.89352813066749, 94.34870967322209, 95.12810953064819, 97.24431402746454, 98.8586084364862, 99.29155379428843, 99.38086557160491, 99.14291310177931, 98.75237358834013, 98.67815670324298, 99.93585521629463, 99.96514095329643, 99.88048806386242, 99.944918047898, 99.81685189738265, 99.99485869993659, 99.61906067670674, 99.8972857782989, 98.21231107480037, 98.6848534334501, 99.47355891465025, 99.64711110308144, 99.97018430065526, 99.45377478910441, 99.89408392701148, 99.70945927063487, 99.16239008802732, 99.76645784628822]}",7.839070924927416,5.590741283015201,"{'loss': [3.5278035370927108, 3.518101940029546, 3.6234400931157564, 3.654341663184919, 3.5298494037828947, 3.5802119374275208, 3.6005546889807047, 3.62985024326726, 3.595533970155214, 3.6508601339239823, 3.784704177003158, 3.900294344676168, 3.995428938614695, 3.8990484131009957, 4.000057744352441, 4.714781736072741, 4.388271240811599, 4.555778980255127, 5.262211900008352, 5.041890367081291, 5.0296938544825505, 4.715480522105568, 5.356053647242095, 4.917569919636375, 5.132341246855886, 5.091196148019088, 5.272219946509914, 5.064789426954169, 5.356184551590367, 5.309998675396568, 5.247309038513585, 5.062019181878943, 5.044484828647814, 5.639228080448351, 5.070837980822513, 5.102490026699869, 5.0639552568134505, 5.033527976588199, 6.246000490690532, 5.280435355086076, 6.146229819247597, 5.647907947239123, 5.496986884819834, 5.378088461725335, 5.927758656050029, 5.686862958104987, 5.470127494711625, 5.887474342396385, 5.504841371586449, 5.590741283015201], 'accuracy': [10.700953961012027, 10.908336789713811, 8.170883450850269, 9.91289921194525, 9.622563251762754, 9.664039817503111, 9.124844462878473, 10.244711737868105, 9.91289921194525, 11.364579012857735, 10.410618000829531, 9.41518042306097, 6.470344255495645, 9.083367897138118, 9.04189133139776, 6.594773952716715, 8.585649108253836, 8.212360016590626, 9.53961012028204, 7.424305267523849, 6.6362505184570715, 8.087930319369557, 7.631688096225632, 7.714641227706346, 7.092492741600996, 8.253836582330983, 8.253836582330983, 8.004977187888842, 6.138531729572791, 6.926586478639568, 7.548734964744919, 7.299875570302779, 8.29531314807134, 7.507258399004562, 8.502695976773124, 9.000414765657403, 8.0464537536292, 8.004977187888842, 6.097055163832435, 6.511820821236002, 8.502695976773124, 7.175445873081709, 7.507258399004562, 7.3413521360431355, 8.087930319369557, 6.885109912899212, 7.714641227706346, 7.507258399004562, 7.548734964744919, 7.839070924927416]}",6,3,False,1875.593079328537,,../SynchronizationProject/SaveData/Weights/2T2.pth
